OTU.ID	description	Julianne-331-CEC_S246_L001_R1_001_F_filt-fastq-gz	Julianne-331-JEJ_S219_L001_R1_001_F_filt-fastq-gz	Julianne-337-CEC_S242_L001_R1_001_F_filt-fastq-gz	Julianne-337-COL_S269_L001_R1_001_F_filt-fastq-gz	Julianne-351-CEC_S244_L001_R1_001_F_filt-fastq-gz	Julianne-351-COL_S271_L001_R1_001_F_filt-fastq-gz	Julianne-536-COL_S265_L001_R1_001_F_filt-fastq-gz	Julianne-536-JEJ_S211_L001_R1_001_F_filt-fastq-gz	Julianne-540-COL_S267_L001_R1_001_F_filt-fastq-gz	Julianne-542-CEC_S232_L001_R1_001_F_filt-fastq-gz	Julianne-542-COL_S259_L001_R1_001_F_filt-fastq-gz	Julianne-542-JEJ_S205_L001_R1_001_F_filt-fastq-gz	Julianne-544-COL_S255_L001_R1_001_F_filt-fastq-gz	Julianne-547-CEC_S233_L001_R1_001_F_filt-fastq-gz	Julianne-547-COL_S260_L001_R1_001_F_filt-fastq-gz	Julianne-547-JEJ_S206_L001_R1_001_F_filt-fastq-gz	Julianne-579-CEC_S234_L001_R1_001_F_filt-fastq-gz	Julianne-579-JEJ_S207_L001_R1_001_F_filt-fastq-gz	Julianne-582-CEC_S243_L001_R1_001_F_filt-fastq-gz	Julianne-582-COL_S270_L001_R1_001_F_filt-fastq-gz	Julianne-604-CEC_S235_L001_R1_001_F_filt-fastq-gz	Julianne-604-JEJ_S208_L001_R1_001_F_filt-fastq-gz	Julianne-661-COL_S266_L001_R1_001_F_filt-fastq-gz	Julianne-661-JEJ_S212_L001_R1_001_F_filt-fastq-gz	Julianne-663-CEC_S241_L001_R1_001_F_filt-fastq-gz	Julianne-663-COL_S268_L001_R1_001_F_filt-fastq-gz	Julianne-665-JEJ_S210_L001_R1_001_F_filt-fastq-gz	Julianne-667-CEC_S236_L001_R1_001_F_filt-fastq-gz	Julianne-667-JEJ_S209_L001_R1_001_F_filt-fastq-gz	Julianne-716-CEC_S231_L001_R1_001_F_filt-fastq-gz	Julianne-716-COL_S258_L001_R1_001_F_filt-fastq-gz	Julianne-717-CEC_S230_L001_R1_001_F_filt-fastq-gz	Julianne-717-COL_S257_L001_R1_001_F_filt-fastq-gz	Julianne-719-CEC_S245_L001_R1_001_F_filt-fastq-gz	Julianne-719-COL_S272_L001_R1_001_F_filt-fastq-gz	Julianne-719-JEJ_S218_L001_R1_001_F_filt-fastq-gz	Julianne-791-CEC_S229_L001_R1_001_F_filt-fastq-gz	Julianne-791-COL_S256_L001_R1_001_F_filt-fastq-gz	Julianne-835-JEJ_S198_L001_R1_001_F_filt-fastq-gz	Julianne-838-CEC_S281_L001_R1_001_F_filt-fastq-gz	Julianne-838-JEJ_S277_L001_R1_001_F_filt-fastq-gz	Julianne-841-CEC_S278_L001_R1_001_F_filt-fastq-gz	Julianne-841-COL_S282_L001_R1_001_F_filt-fastq-gz	Julianne-847-CEC_S279_L001_R1_001_F_filt-fastq-gz	Julianne-847-COL_S283_L001_R1_001_F_filt-fastq-gz	Julianne-853-CEC_S280_L001_R1_001_F_filt-fastq-gz	Julianne-853-COL_S284_L001_R1_001_F_filt-fastq-gz	Julianne-856-COL_S254_L001_R1_001_F_filt-fastq-gz	Julianne-856-JEJ_S200_L001_R1_001_F_filt-fastq-gz	Julianne-882-COL_S253_L001_R1_001_F_filt-fastq-gz	Julianne-882-JEJ_S199_L001_R1_001_F_filt-fastq-gz	Julianne-891-CEC_S220_L001_R1_001_F_filt-fastq-gz	Julianne-891-COL_S247_L001_R1_001_F_filt-fastq-gz	Julianne-891-JEJ_S193_L001_R1_001_F_filt-fastq-gz	Julianne-899-CEC_S221_L001_R1_001_F_filt-fastq-gz	Julianne-899-COL_S248_L001_R1_001_F_filt-fastq-gz	Julianne-899-JEJ_S194_L001_R1_001_F_filt-fastq-gz	Julianne-923-CEC_S223_L001_R1_001_F_filt-fastq-gz	Julianne-923-JEJ_S196_L001_R1_001_F_filt-fastq-gz	Julianne-924-CEC_S224_L001_R1_001_F_filt-fastq-gz	Julianne-924-JEJ_S197_L001_R1_001_F_filt-fastq-gz	Julianne-962-CEC_S222_L001_R1_001_F_filt-fastq-gz	Julianne-962-JEJ_S195_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-337-JEJ_S134_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-351-JEJ_S150_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-536-CEC_S103_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-CEC_S119_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-JEJ_S118_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-CEC_S179_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-JEJ_S178_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-579-COL_S159_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-582-JEJ_S142_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-604-COL_S166_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-661-CEC_S111_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-663-JEJ_S126_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-665-COL_S180_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-667-COL_S173_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-716-JEJ_S110_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-717-JEJ_S102_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-CEC_S158_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-COL_S151_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-838-COL_S128_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-CEC_S109_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-COL_S141_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-JEJ_S177_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-841-JEJ_S104_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-CEC_S117_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-COL_S133_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-847-JEJ_S112_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-853-JEJ_S120_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-856-CEC_S172_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-CEC_S171_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-COL_S149_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-JEJ_S164_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-CEC_S125_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-COL_S157_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-JEJ_S101_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-882-CEC_S165_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-923-COL_S135_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-924-COL_S143_L001_R1_001_F_filt-fastq-gz	taxonomy
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	1571.57657662001	483.62405223201	337.625309575581	807.753008526	1055.89624542559	947.127098454657	1093.99548954215	341.338462317526	273.362162595569	1377.41128856033	1015.59795520533	332.379416523994	370.65279364473	866.920669513154	1595.60719833614	287.173641549411	921.373958182422	738.035588836774	1006.63677042618	2019.93622660257	196.126864417854	685.890823591351	865.275991714195	191.225510783925	135.587560824406	236.330970637316	1214.71369774054	482.131432596718	417.609142034771	878.481236705448	813.894595722621	369.750614594095	618.253653608331	368.726675537109	533.135106321455	334.143239735463	198.135913002848	226.076740832689	169.021477083069	1536.22455453085	375.22716285035	690.935220604102	792.161958628951	99.9163933850393	105.78374210342	254.976938234241	225.899903824342	696.814526153059	592.308596712343	505.504439354474	430.437892753548	701.451076777294	521.171508809802	2431.76201149244	1250.8675590598	840.337549161011	3133.94737091812	326.253167772724	352.544235659089	287.366606322856	4739.07644517458	221.332631047077	755.193475521701	2996.47892979195	596.657404783817	691.199839645808	283.941167465026	76.3697528608314	241.305568616528	389.744334010104	436.031522196817	761.539421905406	579.428651071139	469.174371564158	1210.13720752452	535.012775872716	563.523342572618	180.857827919328	847.367297694512	414.439063121778	497.705037446167	1013.44068044469	277.45734844422	320.724338181129	118.269694094278	654.860756437898	1039.99578285285	820.589031973616	508.975730064092	407.264885779943	345.62613058618	176.387750270406	148.476021357377	132.883896842719	520.125408942203	808.696961513131	48.6895575156562	531.264695759174	848.030565457054	750.86416380605	
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	0.0	0.0	0.0	0.0	0.0	0.0	2.33455752212389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78909090909091	0.0	0.0	0.0	0.0	0.0	3.74181818181818	0.0	0.774545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1345454545455	21.5018181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.501818181818	0.0	0.0	1.93380338525649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24363636363636	0.0	0.0	0.774545454545454	0.0	0.0	0.0	0.0	0.0	6.54545454545455	1.71272727272727	0.0	0.0	0.0	0.0	
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	256.941975138927	123.546904274324	850.865198240041	2160.66399931502	29.8211415813895	19.8765856840148	785.993043495688	9801.37656805837	194.315231006052	9.98314834018184	0.0	23.4068333755347	1214.18941780245	175.885234056535	53.4436902349022	26.6661859259329	821.180881639406	670.960661163432	437.173296979743	1343.79134173592	439.391557841013	39.6475189584478	5.99117785064204	39.7729294563929	61.2717508359486	9.98795393355865	155.187400784986	17.8807860669509	17.8227477761734	889.165399405087	996.334950605762	25.8227553969032	31.7911943876346	119.431428048235	47.4438011193619	7.96445727238584	76.7895652994047	199.120938766658	28.1563414126944	47.6276700974283	18.7470813234423	68.5649009310311	51.3058183783416	535.209488802427	465.717673797311	59.526858389824	65.24332441799	27.8465883611542	7.98659651653119	43.6032398133106	93.8003025583534	29.7205824562872	23.7782996241274	2.49818960551798	23.8882801191414	35.6241695270027	0.0	25.7820151372734	0.0	35.6155073252459	249.956264572764	218.330734392322	30.2318871132638	450.19801462511	19.9138076976297	272.89928715582	120.115572920435	31.3127564703889	396.834053818108	94.5847716126537	76.5245014526762	6115.57248486734	479.333690232042	161.113861542436	138.723057350726	110.715380738554	195.967242298671	21.8546728835044	1.49950516958758	56.7778546992414	29.622937429171	41.561044499947	35.3184481040106	23.7399270763739	39.6377644057444	340.739584856116	23.833320054397	13.9211208363459	227.059211794882	17.867240168219	21.8121713657923	55.4894569656964	31.7952843889586	63.545022450533	15.9336258719223	39.5338024950288	3.95924358816609	47.4884875692957	60.9952057062692	219.389859840835	
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	5482.40011120171	3429.53966712446	1093.47008477911	2599.78465815038	2851.28470171514	1613.89612276706	3730.87361162903	9627.87815755407	1270.53207422171	3612.62622366103	2684.59720103184	405.108693492998	3523.5684720255	2790.00684515683	2802.62522599214	1037.07683912615	5067.8710261573	1796.99317937453	3175.19148295785	4506.46499645817	755.033273577713	2532.37364137359	2409.01122825634	3446.77229147725	2993.23165568913	4498.10884188454	3082.78061213641	1503.62024897397	881.545607864783	2469.03063587506	2094.12115423012	2095.02771087786	2923.59530074661	3246.35784587823	2199.1668158099	861.057742202724	2760.71627571938	4807.77876537584	1119.82068405581	3707.21557105143	677.37939894679	1988.62305278577	2246.62747085468	2976.81509552982	3232.23825854308	4532.05173772284	3457.54288798659	2910.35882416065	2121.14614414206	2563.24674781238	2167.93753624104	1940.8571299544	1601.85398675469	1598.1042352971	2878.35635185464	2027.92255530157	1299.74737466193	1747.28349534632	576.538747711377	1852.78978955142	2724.57106242537	1155.35256159197	318.766771583219	2041.51976702487	2180.38056979586	2242.06329686744	1077.02993946579	760.587843051943	2067.61536313712	1688.4062982626	1237.46336449339	6738.35615422355	1571.57296234948	1410.90907497593	3373.56425195064	5807.69238814399	1164.95244909038	1670.72226452651	2037.60134156924	1053.85034544339	1377.48431188256	2337.69115067621	1009.05289150174	1179.78391958775	2177.13138206034	1808.15502770196	2037.64705391565	1419.35921727388	1557.80147363826	1364.24180596863	1540.378590101	3575.32567073146	2919.16154328421	3656.2938025843	2139.60515799648	2009.78638604609	133.695638298532	2661.44370112301	2273.15436069164	2202.6854407978	
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	5372.61414870832	909.29768749386	730.791047491884	618.602355184764	2010.83572258508	350.510376601623	1427.4825240802	13949.98764072	43.0604055966767	1326.5236005877	748.306670716678	652.546784880627	1768.12866556545	2163.51259936185	788.289307994908	1122.34854009113	2804.76131319133	1472.71631690188	1901.28709283803	3555.81099613779	453.885037241174	624.70352211946	727.456315494907	454.472048109049	1598.63408914777	1214.93510022339	261.243647881073	1587.63706903099	835.113741909101	3061.25374395425	976.486838398753	1452.56211424344	1122.71586901357	3214.78866056941	1028.16920276584	185.12713486712	1720.82231041349	2098.6436182759	302.715561981633	2912.06295761752	0.0	2032.40610315167	2304.30432572092	313.162796414639	303.142178300493	1813.44620480274	1316.59269483076	662.864464885346	666.746920000408	1090.90920788584	4133.59906765841	519.408058476339	289.066038197089	1264.88778347667	2170.18546625056	950.846633584272	2007.21063369128	1278.31443259765	31.8350061514222	968.645690669549	4899.77852642377	2161.31201518487	828.910050940188	3196.83527609576	653.898209327889	1432.74104348242	344.359115620108	255.804722444534	2422.50724326207	1340.08982104091	241.363723217939	10389.4559794195	549.49595194121	823.817096773813	2034.30895895024	5853.84092896113	471.203233106698	977.805230034833	511.474996497305	213.22582076949	1426.52180270561	915.770686589706	1303.88954627052	1574.81030108707	600.451042429442	301.487378830369	1668.27567510159	685.245687087529	268.371621046595	920.1625030047	380.178690371235	2472.4684454973	1653.25061734038	634.440322352484	542.557930331385	378.121785091533	177.019647350187	1322.23672795106	857.639309365335	446.730980932993	
HISDEG-PWY	L-histidine degradation I	1799.0062759364	145.202824133505	1280.3388817862	3374.4668806484	462.01325000415	200.201806874043	1624.69355879314	8801.00473846066	1042.07875780946	527.299185642404	220.557954084244	102.985872790083	1149.6163661141	875.571542143263	557.047866630103	142.5	2660.54035169424	495.023203382709	1075.58854620922	1439.48428279865	453.957776590059	288.021989804811	386.056476288979	20.0	784.955695041042	428.934698017898	1453.2020637183	289.78454520276	34.3121387283237	1152.00658941711	1298.10273119996	368.164756816506	255.302640211526	516.065433232837	240.712443732295	52.780081300813	690.669183691314	1495.56904904354	67.0087666263603	1280.88781249294	29.2117505168849	498.069578241028	556.110117751149	7717.20594836195	8255.88557819211	432.2854543308	376.98005272479	795.601402181029	113.684210526316	883.380689526412	1039.56345303212	701.445378306415	499.394982641622	209.46222512519	1110.22329782787	736.580527998414	331.992775436484	545.6186775779	9.30050251256282	622.499855755361	879.351057463401	1526.36055423521	154.5	794.324106787196	120.210952990701	1154.65200609028	340.968440594059	53.1283459162663	582.451448025347	249.134210526316	353.16035545147	4967.55412747917	525.464277142836	470.066347657747	869.502768703816	1193.56285997193	363.765281173594	14.5494186046512	20.1036585365854	347.667126283301	232.124158844056	967.255164631772	474.377951497982	351.936774101896	21.4844947735192	602.521310770283	285.815722248032	329.870926450113	361.364437731241	272.735728226397	374.883546893646	598.275191139533	329.202394315652	38.6976744186047	461.018418493304	619.989335605133	26.5	1023.24231199252	597.910048910543	523.030215385759	
HISTSYN-PWY	L-histidine biosynthesis	15109.1570302004	5140.87656855136	9644.11463754407	7996.02387675355	7031.44126809377	2647.76319561585	8648.63526118353	9210.37723915958	5990.38458818273	6707.0920792128	3788.16851130148	446.651095907567	4892.38270198686	11490.5850264343	4570.15925990409	1064.18039914095	14582.0163451728	1954.5307431518	6202.3895157515	7431.30495977305	3722.6569042957	3918.1595904354	4373.00244348569	3891.44593748172	6317.36274584552	6272.44012146355	400.810941986109	5509.58599837483	2249.37500941169	8255.95763061426	5075.46137449204	7057.26690840685	6202.48257193182	8697.75973984437	3773.76990345146	1826.25713743339	6901.09292218565	9772.15148247643	1909.35377656513	6826.0879146151	1326.39702636494	5855.54828838655	6742.86009771843	12844.3878483388	11781.2487169852	7347.18725923026	5714.39994966082	9847.82527362659	2691.0372620123	4510.03718302055	168.559223746513	6071.47792469702	4794.87692796546	2355.97639105544	7701.18165126023	4638.54087146388	451.074584453502	7244.59530911986	1911.83600176152	8175.67360406793	1067.4729324211	12563.4338752865	43.7246649656667	2539.3589718707	3801.25830619992	8631.92026376403	4560.29079114441	3629.17140183158	7031.88954195305	1645.98002466576	2257.31065493835	6618.35384197803	3560.51670806765	4640.22065843582	4551.55736611048	13242.0462293536	2744.76719595473	2849.02408417568	2610.3095734101	2097.92303683492	3565.62258501656	4179.42815896624	4352.67628896688	6062.94532561628	3604.68418432156	3636.02741475926	4856.96707661435	4028.03439725768	2643.78995951574	2437.02839314737	4617.98795864452	6109.27818997182	4119.50096854894	2916.48904783699	10672.5850182109	4608.06546206399	47.3036942836914	6836.01346765375	5489.66702666077	5754.3815902602	
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	3623.61161907274	4445.64432924979	4727.99146039666	2843.61742667937	2146.37386709891	2365.2109726887	3052.50072714614	7525.33204525863	2446.89284423737	2762.74264611354	1796.94625658666	1030.6084036687	974.500634919543	6050.48283607901	3138.16997432819	2176.7752186534	2425.52873136895	1679.20687530379	2379.235327926	4744.34305310536	725.998499033785	2680.32699437097	2421.20950205014	4004.57997878725	395.998687244855	1489.47526025697	2629.58031130222	1402.47546706078	2523.73736602487	1873.3510438261	2042.16655551766	780.41985737056	1176.0292797751	935.754725611447	1101.19223261481	1526.18207065744	534.846591037387	537.33809458729	2836.49675277575	3238.50947088905	1726.91251527354	1547.76734692771	1969.72319376068	333.432050704903	253.383531138831	607.29451629213	562.51311614954	4340.96234853201	4796.26993625195	873.876978086617	1673.25293104969	1398.91810485912	1087.16684318509	3636.97457286538	2147.73647702233	1493.01464802336	979.928073023225	1860.78631276541	2002.70369144085	1473.85911633748	3173.98477115135	2264.65794331709	452.675821651071	3111.81429090344	4845.5041988303	3285.44897910225	1558.23459962321	2467.16653957443	3145.43181925442	2354.61007284712	918.063755002987	7773.45171448508	1242.19171700125	1828.76861220241	1846.58866396697	1958.39865022437	1170.13583502518	2925.99935906723	3668.69553139486	1551.93483814693	1298.34168345121	2298.63482616115	585.204904775135	794.592293947212	1514.91698994298	3015.12222514419	2338.10675487911	2043.25218984806	2781.01414615421	812.935410780753	1670.15074715242	214.577059658652	204.239091796646	1241.43423033742	5533.05467327412	2709.74874525241	380.572741473584	1305.90078417117	2023.0375285526	1910.58128822885	
HSERMETANA-PWY	L-methionine biosynthesis III	3720.50535514311	4294.59555300415	733.052295295909	1454.67530748502	2201.9701573659	2173.80790475856	3089.2177544889	8391.0166127179	2542.70744951736	2811.66318262888	1792.00717078969	567.666559635914	969.08116987854	3367.39302306793	3056.01765752834	1377.46783125326	2469.35967572819	1442.86307702535	2425.08866625867	4624.79481712609	432.288883551842	2589.99848761237	2431.34043487982	3961.34583590598	397.677851374701	456.187796443755	459.96984089829	1443.72681379876	2114.04052854005	1913.98826276427	2049.6432778252	789.018954228189	1188.74364312523	1004.53921129864	1091.9771747798	1337.04596273161	446.695673966784	771.028769565868	2085.72843881389	3302.40594501137	1313.12343111046	1585.79994361469	2024.88833435262	4113.89791474001	3639.47948422836	504.677716915908	563.705941425985	1467.51561673713	3285.19977876797	865.441278098307	173.404558199401	1426.33854170282	1105.29250801925	2488.8373573297	2195.97552433334	1513.72840557413	590.912318736091	1923.83919127822	1633.34037989563	1508.45705260551	1016.8638170531	2314.30633011169	68.1880937962673	2511.55239487444	3929.7265566105	2201.70953533924	1636.43104589782	2392.03806552866	1191.29872113635	1724.47755975866	887.928531692797	5861.93524701764	1240.86613871143	1302.14564995903	1746.46161881387	1976.60611734299	1162.33902178388	2602.9597726656	2832.59953085995	1486.5445756681	1341.04764278324	2324.59960157182	596.274396802047	813.665723460318	1422.0327624481	2741.37037485003	2421.13904702585	2099.23775249309	2357.84265223878	796.618186772862	663.827363809108	346.377019472883	231.204150298608	1153.95568646607	2594.62491145534	2790.68240049115	84.1015641878754	1105.21907419759	2074.58637967989	1957.29408198413	
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	22032.8775334761	6924.94516319148	13234.7993450687	12792.6442720262	10060.106487881	4150.24294355742	11535.6648659509	13556.6872721894	6740.94628903371	9904.33101535005	5962.63377997334	1071.13050066872	8574.74888548673	16261.9628700476	6846.24389766903	2104.04708679869	20266.776445375	3664.23138092137	8393.59228154688	10812.8713719118	5424.90660149118	5878.66964762337	6267.4262918386	5791.5045488437	9285.79628894063	10133.9931674558	5614.19186012493	7626.73075781717	3450.6290603888	11656.6932463141	7328.05839129021	9768.3306595794	8799.77656527793	12430.5937307508	5604.95804277884	2836.77699740004	9883.84324787543	13817.373999165	2783.89170601207	10365.2145820626	1885.73016567393	8380.5745796099	9740.23053313272	17582.4203498075	15916.5463012885	10929.7994553641	8348.06270434387	13250.6767638377	4771.47992957966	7317.88714897123	2252.65294365	7821.07311791534	6086.28503407195	3658.33788430532	10778.0632983259	6239.65835450047	1310.27839246096	9324.17415099876	2411.36809045775	10948.9003123654	3095.10841816183	16533.4570348199	389.643687995191	4646.37609207694	5943.89943859726	11568.5340894043	5791.26981999837	4340.42196337148	10446.0157640626	3226.54784197596	3466.19046508731	9384.00196243622	5328.30040746852	6389.37461114161	8832.21068452007	20109.3658511128	3918.64063493271	3949.21092326104	4334.41167801744	3069.8499181705	5511.65676345347	6150.25329716894	6047.2729749328	8054.73401833039	5656.68934779176	6000.6038567558	7166.47303139037	5597.61684372195	4758.62344517657	4246.30360117534	6211.30876796176	9839.51200942633	6756.94266088368	6313.02260303986	13654.7786571587	5928.69529668718	162.408319397638	9572.28477232022	7283.69181121567	7597.30623470559	
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	6.86804367823165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0917230464754	0.0	0.0	0.0	0.0	0.0	27.2011200716361	0.0	5.66279111855652	0.0	0.0	51.8950429474138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.762481156003	155.108731410014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414.430472771033	0.0	0.0	12.1920194122848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.09334346950846	0.0	0.0	5.66589856885703	0.0	0.0	0.0	0.0	0.0	46.2058693364051	12.4774746587502	0.0	0.0	0.0	0.0	
KETOGLUCONMET-PWY	ketogluconate metabolism	0.0	0.0	0.0	6.24624624624625	0.0	0.0	1.70858465812625	1.33932130869946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.100843802058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82233066512524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97558829140362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0388312016281	0.0	0.0	44.0989131248317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3589743589744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79838709677419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	0.0	0.0	0.0	0.0	0.0	
LACTOSECAT-PWY	lactose and galactose degradation I	2732.93420057001	1356.63649659885	1175.53922620996	3029.77466704931	1502.44717020424	3340.53000554146	3500.89412654328	15608.457011388	1089.30363340687	3004.83242014663	2897.73141527958	7874.72473393356	5114.67518212178	1473.72282953416	4435.7084893845	4665.02772973721	4420.686491865	14251.8417332604	2915.59028363999	7835.48290014394	741.453513654676	6789.67317475952	2830.47921215492	5811.42075532779	2458.97995207974	7093.32917901496	24994.7439005041	2078.65483380145	10651.9409097631	1834.76035042745	2637.45306307161	1668.42772139113	2813.60645211945	2461.74406380694	3408.92630767474	4154.50580426086	2103.42714030598	4010.87607945287	3601.56984037728	3816.56386291273	4706.31240537319	1592.07187443158	1803.57222620204	1689.78944343777	1870.45696877727	4167.57328448661	3324.27745351836	1717.20756479103	7739.45338213163	5396.80054613305	23783.3407241098	2525.90933649433	2305.63021141193	15648.4871627033	3623.38599626336	2555.08749475385	23320.5069611138	1601.00961356153	5186.57300337623	1213.92569656781	7020.85788174818	748.794938395068	22920.9566637742	11190.3872816519	6547.99939590956	1615.90877133105	663.667128987517	2285.80524750832	1464.03081850038	5849.01247465432	3523.53794367233	10836.6486264661	2986.05047350511	1041.63188924506	16853.8833776145	5661.35805478375	2429.94967462729	4705.60981729877	7789.18791021691	1903.36534409258	1224.51062767714	2681.87629551776	1178.15058617549	1472.03706153097	7930.86247763092	6217.84861624858	2734.58475152134	2381.39786307031	8736.67942240992	2820.95744553156	1059.35889295011	3226.05432537176	3108.80557668214	18408.7129902457	1009.79736526946	1750.20956665146	5656.99959127738	1993.79149923486	1973.64923060914	1666.05793406784	
LEU-DEG2-PWY	L-leucine degradation I	37.7913385455355	76.720082049501	0.0	12.278005456179	0.0	0.0	0.0	0.957133506383825	0.0	0.0	0.0	8.1047241734971	0.0	14.5090152659862	11.5695114599175	0.0	15.2749080712534	0.0	0.0	0.0	0.0	0.0	0.0	14.2794320162482	0.0	0.0	0.0	0.0	19.1072335849831	0.0	0.0	8.45767146934688	0.0	0.0	18.6733035105297	2.72695688091899	0.0	0.0	0.0	0.0	0.0	4.38399515741729	0.0	0.0	0.0	4.87797661114256	0.0	0.0	8.91731716539506	0.0	1.42855241685284	0.0	0.0	0.0	22.1480023435054	0.0	0.0	9.35455348395066	0.0	0.0	0.0	5.92462458848686	8.57036702573696	57.1451524495818	0.0	0.0	0.0	22.8324999174558	0.0	4.99928111341155	0.0	0.0	0.0	0.0	27.2616387787908	15.7803175514979	0.0	18.0307860337847	0.0	0.995569470283781	0.0	0.0	0.0	1.98884741047332	0.0	16.2701315861334	9.05347871297143	0.0	0.0	0.0	10.8618633619481	0.0	0.0	44.912757580404	0.0	1.11661791727481	0.0	25.0477516422898	9.0056066838167	0.0	
